variant,support,radius_mm,mean_rsp,std_rsp,pixels,dataset,ddb,fov_mm,hann
s2_fov210_hann0,False,62.625,1.0142276358709645,0.018377126998930807,9744,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,62.875,1.0143210638917657,0.0185523488485549,9956,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,63.125,1.0141579618541205,0.018465713727835335,9840,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,63.375,1.01364416751673,0.017872439184163032,10064,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,63.625,1.0129716319340434,0.01773796706412182,9832,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,63.875,1.0135921037038043,0.01818197707698429,10192,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,64.125,1.0141361277313625,0.01864620184616876,10004,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,64.375,1.0132281277636483,0.018041367152642852,10168,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,64.625,1.0121096231451023,0.017651416568337325,10088,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,64.875,1.0128079762285456,0.017784212265566875,10288,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,65.125,1.013819168521594,0.0175090094817015,10124,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,65.375,1.015014520736151,0.01737504634749933,10416,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,65.625,1.0149141104262207,0.01792321547862797,10152,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,65.875,1.0141854666440158,0.018621472980658287,10504,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,66.125,1.0140307480099162,0.017981933701418925,10164,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,66.375,1.0141671490400357,0.018032412431243094,10640,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,66.625,1.0138822307444026,0.018359023608217666,10296,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,66.875,1.0138036539284114,0.019053001443536787,10648,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,67.125,1.0139573933492643,0.018615596876685743,10472,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,67.375,1.0135738524177478,0.018012753759639233,10644,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,67.625,1.0131900438571446,0.018326147798272116,10552,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,67.875,1.0135448265884635,0.018484531322707363,10728,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,68.125,1.0141370673055918,0.01835114770835549,10600,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,68.375,1.0132582475994734,0.017826529742204073,10836,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,68.625,1.0128941040229564,0.018018850632636738,10688,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,68.875,1.0137256332984486,0.01821217592908988,10888,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,69.125,1.013957172409812,0.018549442007596735,10720,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,69.375,1.0137603232216015,0.018043357673942256,11060,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,69.625,1.0135626505465523,0.017719188876221197,10872,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,69.875,1.0131193643251737,0.01828769383764745,11008,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,70.125,1.013855934040038,0.018454774696243275,10992,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,70.375,1.0152996011598665,0.0182407172014042,11112,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,70.625,1.0145066505603624,0.018120908352288082,11044,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,70.875,1.0130632449095582,0.018650701308078672,11216,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,71.125,1.0133081104517243,0.018243066442995403,11032,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,71.375,1.0136994452333785,0.01835560086314786,11360,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,71.625,1.0140658089917272,0.018520779739598914,11092,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,71.875,1.0144968477686525,0.017847819346579356,11456,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,72.125,1.0145125355790017,0.01834500162950334,11184,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,72.375,1.0137561479667754,0.01794857068494042,11480,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,72.625,1.0131239677921768,0.018262998459653724,11276,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,72.875,1.013610875281702,0.01827862283666311,11560,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,73.125,1.0142120314691063,0.0180099457193647,11344,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,73.375,1.013580236905006,0.0177287995030481,11696,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,73.625,1.0133403870817739,0.01846580297237456,11404,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,73.875,1.0135107640105956,0.01834419895956656,11744,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,74.125,1.0133819576181378,0.01805635619417841,11472,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,74.375,1.0133626808102352,0.01829731652888253,11848,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,74.625,1.0144804827277623,0.017940311089470657,11592,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,74.875,1.015119179958055,0.01851097083823419,11900,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,75.125,1.0146336820560478,0.01873661398466518,11688,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,75.375,1.0140483575147883,0.018712767360777018,11928,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,75.625,1.013595853988397,0.01807334461666056,11800,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,75.875,1.0140549082278014,0.01858709387318058,12020,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,76.125,1.0144246413669902,0.018652935883496667,11848,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,76.375,1.0143388291551274,0.017755620664256178,12104,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,76.625,1.0137236093548232,0.018090536949299862,11888,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,76.875,1.013364857858882,0.018229280798709502,12212,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,77.125,1.0136418104082405,0.0182518670597352,12008,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,77.375,1.014191911112427,0.018406261566192256,12216,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,77.625,1.0147072558306625,0.018423152091921465,12120,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,77.875,1.0145960573172275,0.018125917424830832,12328,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,78.125,1.0140450762133644,0.017951517926078336,12204,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,78.375,1.013271533720392,0.018496893935941595,12424,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,78.625,1.0132328069809602,0.018264903064915378,12248,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,78.875,1.0136589783990926,0.0189233486639495,12456,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,79.125,1.0142788546425956,0.018771429952175057,12292,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,79.375,1.0148547760670699,0.018228311548463026,12640,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,79.625,1.0143171132929385,0.018420769145258944,12296,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,79.875,1.0134566617382448,0.018406144782273332,12744,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,80.125,1.0129740552769766,0.017938641228992802,12420,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,80.375,1.0133762213126822,0.017642916501145214,12776,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,80.625,1.013868874018559,0.017953548451461777,12536,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,80.875,1.0139428892463949,0.017773952937366794,12824,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,81.125,1.0139563952303698,0.018267880951715068,12688,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,81.375,1.0136817236512445,0.017860936327678708,12844,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,81.625,1.013481022162177,0.01795646379621314,12744,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,81.875,1.0140278149393893,0.01867373373006347,13032,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,82.125,1.0143117446002896,0.01811404347820645,12664,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,82.375,1.0139010780099114,0.018226045195621793,13092,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,82.625,1.0133851863642966,0.01851188712871425,12872,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,82.875,1.0132985363267748,0.018507669022187166,13128,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,83.125,1.013922002812288,0.018518720153051692,12968,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,83.375,1.0141548385463215,0.018761450520151282,13220,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,83.625,1.013618939868909,0.018776334303977103,13032,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,83.875,1.0135852842303839,0.01830013175523644,13200,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,84.125,1.0142125526162822,0.018104915056686835,13184,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,84.375,1.014539504280112,0.01822008460556309,13280,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,84.625,1.0142492366382558,0.018098810449254918,13244,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,84.875,1.0141428647954005,0.018596841155742436,13448,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,85.125,1.013663602890351,0.01915793451848684,13224,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,85.375,1.0140537101823675,0.019137467681015187,13584,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,85.625,1.014199804787393,0.019760594900872636,13276,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,85.875,1.0140713023883507,0.01972356457892178,13696,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,86.125,1.0138395950822399,0.01931860939321672,13368,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,86.375,1.013649216584809,0.019080418781301265,13664,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,86.625,1.0134718752463119,0.019118902129545125,13556,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,86.875,1.0137227454729247,0.01915730638656442,13680,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,87.125,1.0138440522219032,0.0192581898199962,13552,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,87.375,1.0139648614940555,0.019626945290611895,13888,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,87.625,1.0139849099645986,0.019410409651474052,13572,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,87.875,1.01387355948346,0.01937827734541149,14000,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,88.125,1.0138888147766474,0.019502788245975778,13664,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,88.375,1.0137674709555782,0.0192611120088295,14096,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,88.625,1.0138399087392207,0.01812878053124311,13720,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,88.875,1.0139961993375988,0.01709253509223847,14156,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,89.125,1.014120578645421,0.017510807018600326,13856,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,89.375,1.013769910278598,0.01754750592027078,14152,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,89.625,1.013480485624324,0.01754667907422855,13976,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,89.875,1.0137509114954035,0.018008762562615657,14164,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,90.125,1.0140565155811232,0.018516976141632623,14088,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,90.375,1.0139085172587847,0.01897869232486324,14272,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,90.625,1.0141512656351683,0.01922897404580313,14152,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,90.875,1.0139000487216367,0.01899685527554746,14364,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,91.125,1.0133909817150843,0.018976021756011926,14192,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,91.375,1.0130574389265916,0.01897646993181825,14520,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,91.625,1.0134048834109732,0.019106667985679456,14304,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,91.875,1.0137234344280779,0.019188684076666587,14496,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,92.125,1.01335912800793,0.018789713504274542,14388,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,92.375,1.0135707328122612,0.018094610721806032,14576,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,92.625,1.0143287615170815,0.01787116083051041,14512,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,92.875,1.0144790624143327,0.01812621046276052,14600,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,93.125,1.0137119612500076,0.018294828632785493,14548,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,93.375,1.0135540788372357,0.018099194162826664,14832,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,93.625,1.014109022513073,0.018623531618290074,14520,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,93.875,1.013328167097344,0.018692192249861624,14944,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,94.125,1.013003338803326,0.01870264595210168,14548,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,94.375,1.0134386629762804,0.01876378404115337,15024,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,94.625,1.013875630810873,0.018814713133044416,14704,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,94.875,1.0140844507776994,0.01915903316082176,15040,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,95.125,1.0139775657112093,0.018701728616356057,14832,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,95.375,1.013683362205085,0.018193083686424034,15068,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,95.625,1.0128772401232462,0.018123045119860882,14952,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,95.875,1.0127116824040496,0.0188168008933304,15168,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,96.125,1.013390380068418,0.018855716539551218,14960,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,96.375,1.0135604270427507,0.01852760494609292,15308,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,96.625,1.0130962437067377,0.018375372562611122,15016,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,96.875,1.0131459544167194,0.018260459435965815,15320,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,97.125,1.0135763396667326,0.018372728708206446,15152,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,97.375,1.0134893986617546,0.018705047317761216,15420,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,97.625,1.0129434509931274,0.019363251915797856,15240,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,97.875,1.013616814358336,0.0194907738523015,15408,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,98.125,1.0134277267379606,0.019696826704315187,15344,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,98.375,1.0117820381532354,0.019820998394212884,15464,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,98.625,1.0123519259424167,0.019763406764827702,15444,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,98.875,1.015355041102032,0.019217035249245975,15648,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,99.125,1.0145193010453106,0.01924165741664198,15480,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,99.375,1.0008504788244739,0.021797828523044398,15760,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,99.625,0.9510796133702801,0.02750775317570703,15500,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,99.875,0.7560902014712373,0.1068409911104847,15888,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,100.125,0.3041390953078439,0.14561545818394744,15520,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,100.375,0.013880251612245542,0.03616136022344541,15952,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,100.625,0.002757272964093905,0.022522631173793904,15652,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,100.875,0.007389100931768436,0.020526806561349236,15912,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,101.125,-0.0013898369174700402,0.021208441665470538,15816,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,101.375,-0.0011660816629898451,0.02115294255966207,16088,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,101.625,0.003013430630762824,0.020449819843060237,15716,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,101.875,0.000988285545982252,0.020426593902222838,16224,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,102.125,-0.0003993364758078391,0.0202601368928467,15880,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,102.375,0.0010918299220805396,0.019639220628031896,16304,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,102.625,0.001268013923739146,0.019507328168868604,15928,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,102.875,8.738515887932584e-05,0.02010057940517299,16300,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,103.125,0.00011536308715116962,0.020826986141020406,16072,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,103.375,0.0010844575569883342,0.020447434413384875,16288,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,103.625,0.000553728902465,0.020471172532183616,16272,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,103.875,0.00019809986438192772,0.0208531902914473,16364,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,104.125,0.000686588417006959,0.020175760073577558,16248,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,104.375,0.0007256970031040075,0.01984601988788178,16488,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,104.625,0.00027623669912236397,0.01937870281705133,16352,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,104.875,0.0004047547022508272,0.02003700451371727,16532,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,105.125,0.0006269490142025961,0.02066220155329931,15496,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,105.375,0.0005013007614759671,0.020265252932432094,14856,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,105.625,0.00028847716940331915,0.02011289836765662,14312,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,105.875,0.00043117442217569234,0.021129534641947195,13896,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,106.125,0.0006046300631027305,0.019880693659759384,13580,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,106.375,0.00045268009654074275,0.019444287095238977,13240,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,106.625,0.0003768730339754976,0.020180102094033276,13056,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,106.875,0.0008158017840593989,0.02092578569239213,12832,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,107.125,0.0003846906334263519,0.020912479888449628,12476,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,107.375,0.00026939218387846207,0.020755621056332295,12456,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,107.625,0.000420511247564467,0.02004969120835822,11960,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,107.875,0.00048059139174828864,0.0195503447783059,12128,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,108.125,0.0005181896157000658,0.01931482505428041,11612,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,108.375,0.00035764101347835977,0.019246762010726292,11744,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,108.625,0.0005059907993484318,0.01960451610928837,11328,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,108.875,0.0005378179510544339,0.01949782343758965,11312,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,109.125,0.00048177146528958,0.01920247915545695,11088,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,109.375,0.00044271915419651753,0.019070009807033377,10972,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,109.625,0.0004293858043554393,0.01955427804716536,10864,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,109.875,0.0002206535111672818,0.020697221354458006,10728,vacuum,corrected,210.0,0.0
s2_fov210_hann0,False,110.125,0.000155381732450401,0.020699281476954625,10504,vacuum,corrected,210.0,0.0
